frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,angle_deg,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
737,6.1070278,158.0835883,260.1654439,35.85846211,59.01392305,0.137609422,-2.862390578,0.226832289,-0.001868304,-0.005526908,-2.849618429,-0.155759491,-0.035353161,0.159721211,2.390987312
738,6.1188227,158.0835191,260.1589834,35.85844643,59.01245758,0.017292392,-2.982707608,0.226832289,-0.001883988,-0.004061446,-2.842332133,-0.151994932,-0.056294747,0.162085032,1.294416481
739,6.1229922,158.0749646,260.1688352,35.85650598,59.0146923,0.321415021,-2.678584979,0.226832289,-0.003824443,-0.006296162,-2.864936153,-0.128290432,0.064391977,0.143543588,-1.113284428
740,6.1347804,158.0694728,260.1680938,35.85526027,59.01452413,0.174359909,-2.825640091,0.226832289,-0.005070152,-0.006127992,-2.847682055,-0.224597435,0.007485679,0.224722147,2.540271016
741,6.1390372,158.069805,260.1572197,35.85533563,59.01205753,0.02464249,-2.97535751,0.226832289,-0.004994792,-0.003661388,-2.798395054,-0.60394729,-0.140838211,0.620151377,3.484584518
742,6.1512916,158.0391035,260.1650297,35.84837152,59.01382909,0.223879914,-2.776120086,0.226832289,-0.011958895,-0.005432956,-2.830113581,-0.507812443,-0.043740184,0.509692732,0.533633778
743,6.1554064,158.0046718,260.176229,35.84056131,59.01636946,0.263727399,-2.736272601,0.226832289,-0.01976911,-0.007973326,-2.860518566,-0.385045049,0.07906468,0.393078762,-3.496722831
744,6.1672682,158.0054709,260.1788687,35.84074258,59.01696821,0.162822384,-2.837177616,0.226832289,-0.019587843,-0.008572077,-2.866599563,-0.347195703,0.015464617,0.347539941,-2.732227048
745,6.171393,158.0147115,260.1674436,35.84283865,59.01437664,0.022334985,-2.977665015,0.226832289,-0.017491773,-0.005980505,-2.867815762,0.046783736,-0.051897609,0.069871881,-0.893711211
746,6.1831446,158.0254331,260.1538986,35.84527064,59.01130419,-0.005762495,-3.005762495,0.226832289,-0.015059777,-0.002908051,-2.889833904,0.467426012,0.074986832,0.473402685,0.650092738
747,6.1873622,158.0514938,260.162849,35.85118204,59.01333444,0.217798917,-2.782201083,0.226832289,-0.009148376,-0.004938307,-2.87246263,0.519456112,0.051567844,0.522009478,1.497422348
748,6.1996158,158.0625751,260.1619281,35.85369565,59.01312554,0.153636688,-2.846363312,0.226832289,-0.006634765,-0.004729405,-2.844927096,0.488416425,-0.077418937,0.494514202,2.47476801
