frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,y_mm_abs_2,angle_deg_raw,angle_deg_raw2,angle_deg,mm_per_px,x_mm,y_mm,y_mm_origin,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
676,5.6125836,118.6968504,265.7358,26.79223128,-59.98183599,59.98183599,2.738143434,-2.738143434,4.761856566,0.225719816,-0.161746173,0.117178589,-0.117178589,4.682419696,0.077134346,-0.058662803,0.096907336,
677,5.6157242,118.7047206,265.7437263,26.79400775,-59.98362511,59.98362511,3.028664301,-3.028664301,4.471335699,0.225719816,-0.159969708,0.118967713,-0.118967713,4.7579336,-0.090618856,0.379338976,0.39001261,9.25610878
678,5.6282005,118.7043479,265.7425722,26.79392361,-59.9833646,59.9833646,2.794819393,-2.794819393,4.705180607,0.225719816,-0.160053847,0.118707208,-0.118707208,4.773036381,-0.078052714,0.364438845,0.372703498,5.564343385
679,5.6313931,118.6923071,265.7114533,26.79120576,-59.97634045,59.97634045,2.40342036,-2.40342036,5.09657964,0.225719816,-0.162771699,0.111683053,-0.111683053,4.745701637,-0.021311543,0.226697113,0.227696647,-2.592718277
680,5.6442033,118.6886674,265.7047722,26.79038422,-59.97483239,59.97483239,2.669770605,-2.669770605,4.830229395,0.225719816,-0.163593236,0.110174998,-0.110174998,4.740234688,-0.102765667,0.272345916,0.291089471,-3.115783019
681,5.6472517,118.6920433,265.7133558,26.79114623,-59.97676989,59.97676989,2.874817158,-2.874817158,4.625182842,0.225719816,-0.162831227,0.112112494,-0.112112494,4.739141298,-0.090671712,0.312111759,0.325015553,-0.267430173
682,5.6602307,118.7011499,265.7329883,26.79320177,-59.98120133,59.98120133,3.055999046,-3.055999046,4.444000954,0.225719816,-0.160775685,0.116543934,-0.116543934,4.73892262,0.03793288,-0.019041488,0.042443864,-0.128853174
683,5.6641943,118.7020934,265.7291303,26.79341472,-59.98033049,59.98033049,2.800286342,-2.800286342,4.699713658,0.225719816,-0.160562737,0.115673094,-0.115673094,4.738878884,0.008599609,0.017073351,0.019116814,0.80925237
684,5.6765522,118.6906906,265.6993266,26.79084088,-59.97360322,59.97360322,2.40451375,-2.40451375,5.09548625,0.225719816,-0.163136572,0.108945826,-0.108945826,4.769225438,-0.042960655,0.16279828,0.168371309,1.403236633
685,5.6799907,118.6874794,265.6947825,26.79011606,-59.97257753,59.97257753,2.669989283,-2.669989283,4.830010717,0.225719816,-0.163861401,0.107920131,-0.107920131,4.775294749,0.044543669,0.063734045,0.077757102,-0.107647979
686,5.6925743,118.6870428,265.6895953,26.79001751,-59.97140667,59.97140667,2.723084389,-2.723084389,4.776915611,0.225719816,-0.163959947,0.106749269,-0.106749269,4.718118795,0.070696684,-0.062156478,0.094135269,
687,5.6961266,118.6964208,265.7027638,26.79213431,-59.97437906,59.97437906,3.025652492,-3.025652492,4.474347508,0.225719816,-0.161843145,0.109721666,-0.109721666,4.579367778,0.251182965,-0.399409873,0.471827435,
688,5.7086071,118.7066217,265.7254193,26.79443685,-59.97949287,59.97949287,3.086166112,-3.086166112,4.413833888,0.225719816,-0.159540606,0.114835469,-0.114835469,4.551617574,0.292073141,-0.443300608,0.530869239,
689,5.7118124,118.716479,265.7416347,26.79666183,-59.98315299,59.98315299,3.098268836,-3.098268836,4.401731164,0.225719816,-0.157315625,0.118495591,-0.118495591,4.546067533,0.255946371,-0.339656221,0.425293891,0.117864745
690,5.7251067,118.7161051,265.736991,26.79657745,-59.98210482,59.98210482,2.8087403,-2.8087403,4.6912597,0.225719816,-0.157400003,0.117447422,-0.117447422,4.603347342,0.12528914,-0.138957821,0.187100627,7.873344885
691,5.7284259,118.7133338,265.7280023,26.7959519,-59.9800759,59.9800759,2.750834593,-2.750834593,4.749165407,0.225719816,-0.158025557,0.115418499,-0.115418499,4.673193119,0.046421753,0.058351992,0.074564966,8.823258603
692,5.7409182,118.7101576,265.7187743,26.79523497,-59.97799294,59.97799294,2.739253451,-2.739253451,4.760746549,0.225719816,-0.15874249,0.113335542,-0.113335542,4.687162275,-0.070400161,0.250323909,0.260035079,1.746175276
693,5.7442035,118.7071033,265.710379,26.79454556,-59.97609796,59.97609796,2.736937223,-2.736937223,4.763062777,0.225719816,-0.159431898,0.111440562,-0.111440562,4.63156629,0.032990366,0.053761348,0.063076515,-5.555610284
694,5.7570968,118.7133893,265.7207771,26.79596443,-59.97844502,59.97844502,3.028423059,-3.028423059,4.471576941,0.225719816,-0.158013024,0.113787626,-0.113787626,4.620447093,0.061754925,-0.076473303,0.098294643,-11.86423175
695,5.7605006,118.7210891,265.7344088,26.79770243,-59.98152195,59.98152195,3.086720226,-3.086720226,4.413279774,0.225719816,-0.156275024,0.116864557,-0.116864557,4.559833437,0.085804271,-0.155820944,0.1778835,-8.097012454
696,5.7730451,118.7186081,265.7366265,26.79714242,-59.98202254,59.98202254,2.806430578,-2.806430578,4.693569422,0.225719816,-0.15683504,0.117365141,-0.117365141,4.48932089,0.199837305,-0.505211251,0.543298588,-8.098911336
697,5.7892904,118.7231319,265.7531798,26.79816354,-59.98575894,59.98575894,3.04232173,-3.04232173,4.45767827,0.225719816,-0.155813914,0.121101542,-0.121101542,4.47521838,0.19800905,-0.504351677,0.541828569,-2.434362846
698,5.7927554,118.7286632,265.7711425,26.79941205,-59.98981349,59.98981349,3.08949996,-3.08949996,4.41050004,0.225719816,-0.154565409,0.125156098,-0.125156098,4.472397878,0.157942634,-0.408649176,0.438109603,-0.575770712
699,5.8052309,118.7342402,265.7809662,26.8006709,-59.99203089,59.99203089,3.098935606,-3.098935606,4.401064394,0.225719816,-0.153306555,0.127373488,-0.127373488,4.471833778,0.148310704,-0.353259333,0.38312951,5.186538657
700,5.8087803,118.7391192,265.7876564,26.80177219,-59.993541,59.993541,3.100822735,-3.100822735,4.399177265,0.225719816,-0.15220527,0.128883605,-0.128883605,4.530110774,0.050830546,-0.107398075,0.118819573,7.371141707
701,5.8209837,118.7341019,265.7748407,26.80063969,-59.99064825,59.99064825,2.80925108,-2.80925108,4.69074892,0.225719816,-0.15333777,0.125990855,-0.125990855,4.60015599,-0.049067319,0.159679577,0.167048404,11.19896238
702,5.8246594,118.7271885,265.7585677,26.79907919,-59.9869751,59.9869751,2.750936749,-2.750936749,4.749063251,0.225719816,-0.154898266,0.122317701,-0.122317701,4.642199548,-0.087605122,0.243561525,0.258837544,5.960860463
703,5.8365947,118.7198297,265.7498302,26.79741815,-59.98500288,59.98500288,2.739273882,-2.739273882,4.760726118,0.225719816,-0.156559304,0.120345484,-0.120345484,4.65060826,-0.133883091,0.306861886,0.334796803,-0.992590097
704,5.8403451,118.7183047,265.7458148,26.79707393,-59.98409652,59.98409652,2.888717814,-2.888717814,4.611282186,0.225719816,-0.156903527,0.119439125,-0.119439125,4.593900186,-0.05460836,0.170776655,0.179295117,-6.689701903
705,5.8526802,118.7226155,265.7517689,26.79804697,-59.98544049,59.98544049,3.058779177,-3.058779177,4.441220823,0.225719816,-0.155930488,0.120783095,-0.120783095,4.524168755,0.048312219,-0.055690078,0.07372554,-8.126115456
706,5.8565491,118.7278188,265.7593686,26.79922146,-59.98715589,59.98715589,3.092791449,-3.092791449,4.407208551,0.225719816,-0.154755999,0.122498494,-0.122498494,4.510222469,0.016936038,0.051692653,0.054396321,-3.92845336
707,5.8687442,118.7326844,265.7665557,26.80031973,-59.98877816,59.98877816,3.099593904,-3.099593904,4.400406096,0.225719816,-0.153657724,0.124120763,-0.124120763,4.479398696,0.044414681,-0.008327588,0.045188633,2.692619264
708,5.8724194,118.7278641,265.7551231,26.79923169,-59.9861976,59.9861976,2.809005313,-2.809005313,4.690994687,0.225719816,-0.154745771,0.121540199,-0.121540199,4.531623758,-0.040832102,0.069186337,0.080336852,4.936903684
709,5.8847205,118.7303497,265.7583075,26.79979274,-59.98691636,59.98691636,3.042836677,-3.042836677,4.457163323,0.225719816,-0.154184714,0.122258966,-0.122258966,4.570103285,-0.108549712,0.171720867,0.203152888,6.456854273
710,5.8885073,118.7245224,265.7536333,26.7984774,-59.9858613,59.9858613,2.797653868,-2.797653868,4.702346132,0.225719816,-0.155500059,0.121203908,-0.121203908,4.577799191,-0.087198578,0.139247249,0.164296648,0.161393326
711,5.9006646,118.7226364,265.7499012,26.79805169,-59.98501891,59.98501891,2.900393811,-2.900393811,4.599606189,0.225719816,-0.155925764,0.120361516,-0.120361516,4.520948556,-0.011124323,-0.027289764,0.029470015,2.960912206
712,5.9047438,118.7261932,265.7552396,26.79885454,-59.98622389,59.98622389,3.061114376,-3.061114376,4.438885624,0.225719816,-0.155122919,0.121566489,-0.121566489,4.567968245,-0.094120811,0.041783003,0.102978378,0.905140977
713,5.9165904,118.7306187,265.7620902,26.79985345,-59.98777021,59.98777021,3.093258489,-3.093258489,4.406741511,0.225719816,-0.154124011,0.123112814,-0.123112814,4.518982367,-0.01579381,-0.029701772,0.033639853,4.508195747
714,5.9199425,118.7251332,265.7578291,26.79861527,-59.98680838,59.98680838,2.80773823,-2.80773823,4.69226177,0.225719816,-0.155362184,0.122150987,-0.122150987,4.539540492,-0.077884962,0.117575523,0.141032162,0.775163166
715,5.9324934,118.7275956,265.7622112,26.79917109,-59.98779751,59.98779751,3.04258326,-3.04258326,4.45741674,0.225719816,-0.154806369,0.123140113,-0.123140113,4.543652117,-0.107351443,0.164778933,0.196663237,2.235843789
716,5.9358223,118.7225006,265.7503291,26.79802105,-59.98511549,59.98511549,2.797603185,-2.797603185,4.702396815,0.225719816,-0.155956411,0.120458093,-0.120458093,4.544474442,-0.063448487,0.099495483,0.118004498,-1.33404101
717,5.9485443,118.7252895,265.7536757,26.79865056,-59.98587089,59.98587089,3.040556251,-3.040556251,4.459443749,0.225719816,-0.1553269,0.121213492,-0.121213492,4.486249091,0.025378234,0.018879275,0.031630394,0.272950548
718,5.9517276,118.7295745,265.76012,26.79961775,-59.98732549,59.98732549,3.089146864,-3.089146864,4.410853136,0.225719816,-0.154359703,0.122668089,-0.122668089,4.502638536,0.007141256,0.072147002,0.072499568,0.276984468
719,5.9643773,118.7337642,265.7666291,26.80056346,-59.98879473,59.98879473,3.098864987,-3.098864987,4.401135013,0.225719816,-0.153413992,0.12413733,-0.12413733,4.505916425,0.053444456,-0.040234804,0.066896557,7.91378707
720,5.9675979,118.7330951,265.7639534,26.80041242,-59.98819077,59.98819077,2.960636034,-2.960636034,4.539363966,0.225719816,-0.153565039,0.123533373,-0.123533373,4.564961819,-0.065366095,0.084047552,0.106474022,6.506522334
721,5.98034,118.7266621,265.7501925,26.79896038,-59.98508465,59.98508465,2.781213739,-2.781213739,4.718786261,0.225719816,-0.155017079,0.12042725,-0.12042725,4.576770898,-0.117478243,0.157766621,0.196701409,6.666746843
722,5.9835325,118.7189599,265.7422432,26.79722184,-59.98329035,59.98329035,2.74532928,-2.74532928,4.75467072,0.225719816,-0.156755621,0.118632955,-0.118632955,4.579132713,-0.119612601,0.159840821,0.199640332,-0.167935697
723,5.9962317,118.7213946,265.7472139,26.79777138,-59.98441234,59.98441234,3.03010147,-3.03010147,4.46989853,0.225719816,-0.156206074,0.119754942,-0.119754942,4.551570561,-0.041699213,0.01251431,0.043536563,-0.592514516
724,6.0121195,118.7259057,265.7546593,26.79878963,-59.98609291,59.98609291,3.087055908,-3.087055908,4.412944092,0.225719816,-0.15518783,0.12143551,-0.12143551,4.546058131,-0.038065575,-0.021625573,0.043779601,-7.439689938
