frame,t_s,x_px_raw,y_px_raw,angle_deg_raw,mm_per_px,x_px_filt,y_px_filt,pos_outlier,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps,tail_trimmed
103,3.4115112994350283,243.91644287109375,241.43356323242188,-2.0,0.14285714285714285,243.9240936279297,241.41761169433593,0,4.770035661969864,-16.569187854585195,-2.0,0.0,0.0,0.0,4.830703624733461,0
104,3.444632768361582,243.9151153564453,241.43609619140625,-2.0,0.14285714285714285,243.9187774658203,241.4285095214844,0,4.769276210239951,-16.567631022135416,-2.0,0.0,0.0,0.0,2.4153518123667466,0
105,3.477754237288136,243.91712951660156,241.4317169189453,-2.0,0.14285714285714285,243.91836242675782,241.42920837402343,0,4.769216918945311,-16.56753118605841,-2.0,0.0,0.0,0.0,0.0,0
106,3.5108757062146894,243.92015075683594,241.42530822753906,-2.0,0.14285714285714285,243.92009887695312,241.4254638671875,0,4.769464983258928,-16.568066115606406,-2.0,0.0,0.0,0.0,0.0,0
107,3.543997175141243,243.9229736328125,241.4193572998047,-2.0,0.14285714285714285,243.9223876953125,241.4206115722656,0,4.769791957310268,-16.56875930059524,-2.0,0.0,0.0,0.0,0.0,0
108,3.577118644067797,243.9251251220703,241.4148406982422,-2.0,0.14285714285714285,243.9244384765625,241.41628723144532,0,4.770084926060264,-16.56937706356957,-2.0,0.0,0.0,0.0,0.0,0
109,3.6102401129943504,243.9265594482422,241.41183471679688,-2.0,0.14285714285714285,243.9258605957031,241.40143127441405,0,4.770288085937494,-16.57149934314547,-2.0,0.0,0.0,0.0,0.0,0
110,3.643361581920904,243.92738342285156,241.41009521484375,-2.0,0.14285714285714285,243.92668762207032,241.38104553222655,0,4.770406232561385,-16.574411592029392,-2.0,0.0,0.0,0.0,0.0,0
111,3.676483050847458,243.92726135253906,241.3510284423828,-2.0,0.14285714285714285,243.92705688476562,241.3583740234375,0,4.770458984374997,-16.57765037899926,-2.0,0.0,0.0,0.0,0.0,0
112,3.7096045197740115,243.92710876464844,241.3174285888672,-2.0,0.14285714285714285,243.9271209716797,241.33526000976562,0,4.770468139648436,-16.580952380952382,-2.0,0.0,0.0,0.0,-2.4153518123667466,0
113,3.742725988700565,243.92697143554688,241.30148315429688,-2.0,0.14285714285714285,243.93068237304686,241.30975036621095,0,4.770976911272321,-16.58459661574591,-2.0,0.0,0.0,0.0,-4.830703624733461,0
114,3.7758474576271186,243.9268798828125,241.2962646484375,-2.0,0.14285714285714285,243.98906860351562,241.25994567871095,0,4.779317801339282,-16.591711571103055,-2.4,0.0,0.0,0.0,-6.038379530916836,0
115,3.8089689265536726,243.9451904296875,241.2825469970703,-2.0,0.14285714285714285,244.05730590820312,241.20742797851562,0,4.7890659877232125,-16.599214099702387,-2.8,0.0,0.0,0.0,-8.051172707889126,0
116,3.842090395480226,244.2191925048828,241.1020050048828,-4.0,0.14285714285714285,244.0898895263672,241.1839141845703,0,4.793720790318076,-16.602573213123144,-3.0,0.0,0.0,0.0,-10.063965884861407,0
117,3.8752118644067797,244.26829528808594,241.05484008789062,-4.0,0.14285714285714285,244.14422607421875,241.1464640299479,0,4.801483154296875,-16.607923235212056,-3.3333333333333335,0.0,0.0,0.0,-9.39303482587063,0
