frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,angle_deg,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
800,6.6232285,164.0221126,171.497078,53.43010062,55.86506591,0.253837674,-8.746162326,0.325749375,0.01038882,-0.003991555,-8.684877195,0.124880839,0.006806444,0.125066189,2.895520125
801,6.6365949,164.0111358,171.5046482,53.42652492,55.86753191,0.509190386,-8.490809614,0.325749375,0.006813115,-0.00645756,-8.631764257,0.094140738,-0.116599815,0.149859919,3.454097166
802,6.6521883,164.0124771,171.5049615,53.42696185,55.86763396,0.304908146,-8.695091854,0.325749375,0.007250051,-0.00655961,-8.586678779,0.014034598,-0.108767786,0.109669509,1.827682327
803,6.6554325,164.0141399,171.5102011,53.42750352,55.86934076,0.519404481,-8.480595519,0.325749375,0.007791722,-0.008266408,-8.577661684,-0.257026796,-0.120657986,0.283938591,0.621504537
804,6.6683481,164.0029742,171.5074483,53.4238663,55.86844405,0.479265418,-8.520734582,0.325749375,0.004154499,-0.007369701,-8.626928821,-0.246103332,-0.083825227,0.259987536,-0.943031208
805,6.6719676,163.9926297,171.5069547,53.42049658,55.86828325,0.298923152,-8.701076848,0.325749375,0.000784776,-0.007208898,-8.636782249,-0.371314868,-0.083832538,0.380660775,-1.231292751
806,6.6857479,163.9836234,171.5069686,53.41756279,55.86828778,0.262854699,-8.737145301,0.325749375,-0.00214901,-0.007213433,-8.689823491,-0.439548117,0.02108267,0.440053435,-1.766754751
807,6.6898854,163.9760275,171.5070522,53.41508841,55.86831501,0.255641008,-8.744358992,0.325749375,-0.004623389,-0.007240662,-8.683824073,-0.488182563,-0.090041132,0.496416781,-0.992810055
808,6.7016327,163.9697454,171.5071074,53.41304203,55.868333,0.25419827,-8.74580173,0.325749375,-0.006669771,-0.007258653,-8.68262419,-0.325176597,-0.103101779,0.341130174,0.130272804
809,6.7059818,163.9627389,171.5135986,53.41075968,55.8704475,0.509262506,-8.490737494,0.325749375,-0.008952122,-0.009373145,-8.682384213,-0.106675741,-0.056115986,0.12053513,1.282276328
810,6.7179105,163.9584925,171.5143631,53.40937641,55.87069653,0.304922569,-8.695077431,0.325749375,-0.010335393,-0.009622175,-8.647873327,0.003089679,-0.072862025,0.072927503,0.117355771
811,6.7215224,163.9682456,171.5117619,53.41255346,55.86984918,0.264054582,-8.735945418,0.325749375,-0.00715834,-0.008774824,-8.64097115,-0.006584089,-0.067405108,0.067725909,1.38992167
