frame,t_s,x_px_filt,y_px_filt,x_mm_abs,y_mm_abs,angle_deg_raw,angle_deg,mm_per_px,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps
731,6.0558757,130.4947043,267.6817447,29.52831776,60.57097612,0.08282435,1.68282435,0.226279817,1.96E-05,0.000851415,1.665364982,-0.001684452,-0.045533194,0.045564341,0.153495834
732,6.0596737,130.4946935,267.681598,29.52831533,60.57094292,0.084312482,1.684312482,0.226279817,1.72E-05,0.000884615,1.665426169,-0.002312451,-0.073720992,0.073757251,-0.195102073
733,6.0719063,130.4946107,267.6848572,29.5282966,60.57168042,0.046124009,1.646124009,0.226279817,-1.58E-06,0.00014712,1.657741186,-0.00167736,-0.058927794,0.058951662,-1.042388772
734,6.0755779,130.4945214,267.6885101,29.52827637,60.57250701,0.038486315,1.638486315,0.226279817,-2.18E-05,-0.000679466,1.64850697,-0.000998175,-0.048252493,0.048262817,-1.097267853
735,6.0880123,130.4945791,267.687043,29.52828945,60.57217502,0.036958776,1.636958776,0.226279817,-8.73E-06,-0.000347483,1.646660127,-0.000507189,-0.035629676,0.035633286,-0.9222471
736,6.0915923,130.494605,267.6869051,29.5282953,60.57214382,0.036653268,1.636653268,0.226279817,-2.87E-06,-0.000316279,1.646290758,-3.28E-05,-0.018749545,0.018749573,0.124088955
737,6.1038098,130.494703,267.6830254,29.52831748,60.57126592,0.075078266,1.675078266,0.226279817,1.93E-05,0.000561617,1.653914104,0.000881321,0.021516351,0.021534393,1.047453868
738,6.1073275,130.4947161,267.6826506,29.52832044,60.57118111,0.044277166,1.644277166,0.226279817,2.23E-05,0.000646433,1.663135993,-0.000334117,-0.006591898,0.00660036,1.325826446
739,6.1203635,130.4946622,267.6840217,29.52830823,60.57149137,0.076603045,1.676603045,0.226279817,1.01E-05,0.000336173,1.672677591,-0.00088937,-0.013639655,0.01366862,0.511700809
740,6.123547,130.4945914,267.6856233,29.52829223,60.57185378,0.083068221,1.683068221,0.226279817,-5.94E-06,-2.62E-05,1.66688869,-0.001038122,-0.022249962,0.022274167,-0.392798821
