frame,t_s,x_px_raw,y_px_raw,angle_deg_raw,mm_per_px,x_px_filt,y_px_filt,pos_outlier,x_mm,y_mm,angle_deg_unwrapped,vx_mm_s,vy_mm_s,speed_mm_s,angular_vel_dps,tail_trimmed
27,0.9,295.65625,218.9331817626953,0.0,0.18181818181818182,295.65252075195315,218.90030212402343,0,-0.006180456912872501,-0.11853434244791572,0.0,0.23807705965906228,0.018833229758513433,0.23882080495434577,0.0,0
28,0.9333333333333333,295.7060852050781,218.99961853027344,0.0,0.18181818181818182,295.7036926269531,218.92431030273437,0,0.003123520359849863,-0.1141692190459267,0.0,0.23529385653415608,0.01706210049717073,0.23591166608731237,0.0,0
29,0.9666666666666667,295.7456359863281,218.97821044921875,0.0,0.18181818181818182,295.7563537597656,218.90530090332032,0,0.012698271780301695,-0.11762547348484276,0.0,0.20572398792614877,-0.0890624999999827,0.22417512822453145,0.0,0
30,1.0,295.8352966308594,218.8704376220703,0.0,0.18181818181818182,295.787255859375,218.85233154296876,0,0.018316835345650873,-0.12725626627603503,0.0,0.1557661576704134,-0.1624778053976853,0.22508250292337736,0.0,0
31,1.0333333333333334,295.8385009765625,218.74505615234375,0.0,0.18181818181818182,295.80116577148436,218.7791778564453,0,0.020845910274623236,-0.14055693655302548,0.0,0.06265536221587815,-0.16059348366475487,0.1723831819232514,0.0,0
32,1.0666666666666667,295.8107604980469,218.6683349609375,0.0,0.18181818181818182,295.79530639648436,218.7513641357422,0,0.019780569365529743,-0.1456139766808633,0.0,-0.04033647017047326,-0.06696999289775335,0.07817935005190702,0.0,0
33,1.1,295.775634765625,218.63385009765625,0.0,0.18181818181818182,295.76112670898436,218.777099609375,0,0.013566080729162877,-0.14093479965671918,0.0,-0.11696111505686699,0.07916814630679883,0.14123561103701993,0.0,0
34,1.1333333333333333,295.7163391113281,218.83914184570312,0.0,0.18181818181818182,295.71937866210936,218.84391174316406,0,0.005975526751889504,-0.1287871389678017,0.0,-0.16544078480114882,0.2545299183238684,0.3035722856216871,0.0,0
35,1.1666666666666667,295.6643981933594,218.99911499023438,0.0,0.18181818181818182,295.68004150390624,218.92490234375,0,-0.00117668383049363,-0.1140615752249019,0.0,-0.16977539062499147,0.31983864524146116,0.36210556782761805,0.0,0
36,1.2,295.6297607421875,219.07911682128906,0.0,0.18181818181818182,295.64951171875,219.0124969482422,0,-0.006727553858901558,-0.09813528349904743,0.0,-0.12642267400566715,0.2787997159090879,0.3061241155050208,0.0,0
37,1.2333333333333334,295.61407470703125,219.0732879638672,0.0,0.18181818181818182,295.6396789550781,219.04454956054687,0,-0.008515329071968836,-0.09230753580728646,0.0,-0.05919300426135975,0.1725685813210305,0.1824382827496424,0.0,0
38,1.2666666666666666,295.62298583984375,219.0718231201172,0.0,0.18181818181818182,295.6452392578125,219.032666015625,0,-0.007504364938448305,-0.09446818033853788,0.0,0.0013050426136657551,0.06365411931820142,0.06366749596457605,0.0,0
39,1.3,295.66717529296875,218.99940490722656,0.0,0.18181818181818182,295.6651184082031,219.002099609375,0,-0.003889973958337123,-0.10002570874762995,0.0,0.04733442826703539,-0.04509055397728908,0.06537358914229767,0.0,0
40,1.3333333333333333,295.69219970703125,218.939697265625,0.0,0.18181818181818182,295.6812377929688,218.983251953125,0,-0.0009591767282159935,-0.10345255533853503,0.0,0.0594060724432097,-0.06915061257102188,0.09116407550167692,0.0,0
41,1.3666666666666667,295.7291564941406,218.92628479003906,0.0,0.18181818181818182,295.6929016113281,218.97116394042968,0,0.0011615175189376714,-0.1056503758285956,0.0,0.05605024857959501,-0.02952325994317559,0.06335024264757562,0.0,0
42,1.4,295.6946716308594,218.9790496826172,0.0,0.18181818181818182,295.6941345214844,218.98116149902344,0,0.0013856830018994515,-0.10383263790245678,0.0,0.022345525568226755,0.013233531605109716,0.02597015347786211,0.0,0
43,1.4333333333333333,295.6813049316406,219.01138305664062,0.0,0.18181818181818182,295.6966186523438,219.00560302734374,0,0.0018373431581508726,-0.09938872366240048,0.0,0.018170720880632856,-0.00222389914773643,0.018306305600562057,0.0,0
44,1.4666666666666666,295.67333984375,219.0493927001953,0.0,0.18181818181818182,295.68560180664065,219.01423034667968,0,-0.00016571969696599353,-0.09782012014677832,0.0,0.01823064630683278,-0.03890491832385098,0.04296451017468198,0.0,0
45,1.5,295.7046203613281,219.06190490722656,0.0,0.18181818181818182,295.69789428710936,218.98121337890626,0,0.002069276751889504,-0.10382320519649113,0.0,0.038571999289729264,-0.10693692294036336,0.1136807134792885,0.0,0
46,1.5333333333333334,295.674072265625,218.96942138671875,0.0,0.18181818181818182,295.70961303710936,218.9355010986328,0,0.00419995857007649,-0.1121345288825708,0.0,0.038938210227229264,-0.16513782848012665,0.16966639800158317,0.0,0
47,1.5666666666666667,295.7561340332031,218.81396484375,0.0,0.18181818181818182,295.7294921875,218.8831359863281,0,0.007814349550187671,-0.12165545839251735,0.0,0.05777476917610615,-0.14591841264206068,0.1569398199990399,0.0,0
48,1.6,295.7398986816406,218.78282165527344,0.0,0.18181818181818182,295.73231201171876,218.8542266845703,0,0.008327044862689092,-0.12691169507575495,0.0,0.048286576704569525,-0.010859818892044081,0.04949271821403906,0.0,0
49,1.6333333333333333,295.7727355957031,218.78756713867188,0.0,0.18181818181818182,295.7385620117187,218.8804718017578,0,0.009463408499051695,-0.12213985558712182,0.0,0.05583052201701848,0.1637928355823989,0.17304664162246994,0.0,0
50,1.6666666666666667,295.7187194824219,218.9173583984375,0.0,0.18181818181818182,295.7421569824219,218.97125854492188,0,0.010117039535984418,-0.10563317501183178,0.0,0.04323286576705247,0.3308349609375085,0.3336477964275424,0.0,0
51,1.7,295.705322265625,219.10064697265625,0.0,0.18181818181818182,295.760791015625,219.08564453125,0,0.013505045572912877,-0.08483572295217101,0.0,0.07914151278410506,0.39764848188920615,0.40544752335480727,0.0,0
52,1.7333333333333334,295.77410888671875,219.2678985595703,0.0,0.18181818181818182,295.7691223144531,219.1864013671875,0,0.015019827178029743,-0.06651629823626592,0.0,0.12031028053979756,0.2560014204545954,0.28286267141200394,0.0,0
53,1.7666666666666666,295.83306884765625,219.35475158691406,0.0,0.18181818181818182,295.8048583984375,219.21873779296874,0,0.021517296993373236,-0.0606369480942206,0.0,0.20644309303978084,-0.12048672762786379,0.23903096493614095,0.0,0
54,1.8,295.81439208984375,219.29135131835938,0.0,0.18181818181818182,295.8488464355469,219.11513977050782,0,0.029515121922351284,-0.07947295217802264,0.0,0.2528919566762085,-0.6600386186079982,0.7068276450489722,0.0,0
55,1.8333333333333333,295.89739990234375,219.07904052734375,0.0,0.18181818181818182,295.931396484375,218.86081237792968,0,0.044524221709281164,-0.12571429628314235,0.0,0.32787863991477234,-1.2401333895596458,1.2827451915376868,0.0,0
56,1.8666666666666667,295.9252624511719,218.58265686035156,0.0,0.18181818181818182,295.99260864257815,218.48060913085936,0,0.05565370501894762,-0.19484215938683747,0.0,0.4128062855113511,-1.7575594815340874,1.8053875928697551,0.0,0
57,1.9,296.1868591308594,217.9962615966797,0.0,0.18181818181818182,296.069677734375,218.04961242675782,0,0.06966626716382507,-0.2732051964962068,0.0,0.5202325994318079,-2.03994140625001,2.1052322671013863,0.0,0
58,1.9333333333333333,296.1391296386719,217.4537353515625,0.0,0.18181818181818182,296.1832641601562,217.6076416015625,0,0.09031834457859844,-0.3535635283499019,0.0,0.5678267045454388,-2.0976928710937406,2.1731871865608894,0.0,0
59,1.9666666666666666,296.1997375488281,217.13636779785156,0.0,0.18181818181818182,296.3257263183594,217.2451934814453,0,0.11622055516098584,-0.41946318655302406,0.0,0.6789883700283788,-1.9772627397016738,2.090596361913596,-2.4000000000000083,0
60,2.0,296.46533203125,216.8691864013672,0.0,0.18181818181818182,296.451904296875,216.93792724609375,0,0.13916200580018767,-0.4753297747987659,0.0,0.8149991122158848,-1.8551546963778343,2.0262829270379332,-9.59999999999994,0
61,2.033333333333333,296.6375732421875,216.77041625976562,0.0,0.18181818181818182,296.6150146484375,216.66811828613282,0,0.16881843335701063,-0.5243859493371161,-0.4,0.9056463068181835,-1.7791459517045347,1.9963856216973839,-14.399999999999954,0
62,2.066666666666667,296.8177490234375,216.45993041992188,0.0,0.18181818181818182,296.81676025390624,216.34905395507812,0,0.2054994525331395,-0.5823976458925131,-1.6,1.0036443536931752,-1.9082153320312756,2.156058380958044,-23.99999999999999,0
63,2.1,296.9546813964844,216.1046905517578,-2.0,0.18181818181818182,297.01343994140626,215.9767578125,0,0.24125939571496247,-0.6500878536339911,-2.4,1.1290216619318596,-2.1510864257812616,2.429374965766253,-33.60000000000002,0
64,2.1333333333333333,297.2084655761719,215.54104614257812,-6.0,0.18181818181818182,297.2457336425781,215.49599609375,0,0.28349461410984844,-0.7374990752249033,-4.0,1.2486394708806732,-2.480336692116491,2.7768994642407465,-40.79999999999992,0
65,2.1666666666666665,297.44873046875,215.00770568847656,-4.0,0.18181818181818182,297.4868408203125,214.96609802246093,0,0.32733228278883075,-0.8338441790956423,-5.6,1.334705699573903,-2.69326171875001,3.005843973023104,-38.40000000000001,0
66,2.2,297.7990417480469,214.36660766601562,-8.0,0.18181818181818182,297.7596008300781,214.39447631835938,0,0.37692501183712324,-0.9377753980231986,-7.2,1.4696511008522903,-2.8237360174005506,3.1832938058246323,-43.20000000000003,0
67,2.2333333333333334,298.0232849121094,213.81044006347656,-8.0,0.18181818181818182,298.0402404785156,213.88023071289064,0,0.42795040246212324,-1.0312745990175145,-8.0,1.5643665660511503,-2.7743075284090977,3.1849686050518717,-38.40000000000002,0
68,2.2666666666666666,298.3184814453125,213.24658203125,-10.0,0.18181818181818182,298.3606201171875,213.38833312988282,0,0.48620124585701063,-1.1207105232007493,-9.6,1.665141157670402,-2.6342318448153415,3.116387730563571,-33.59999999999993,0
69,2.3,298.6116638183594,212.96981811523438,-10.0,0.18181818181818182,298.679736328125,212.952880859375,0,0.5442223751183732,-1.199883663293086,-10.4,1.7740722656250099,-2.428294788707393,3.0073157440686766,-28.800000000000033,0
70,2.3333333333333335,299.0506286621094,212.5482177734375,-12.0,0.18181818181818182,299.0132202148437,212.55138549804687,0,0.6048558090672316,-1.2728828198982,-11.2,1.9239524147727303,-2.3169133966619193,3.011591038295421,-28.800000000000047,0
71,2.3666666666666667,299.3946228027344,212.18934631347656,-12.0,0.18181818181818182,299.3858337402344,212.16853942871094,0,0.6726037227746247,-1.342491196141097,-12.0,2.027523526278389,-2.196303488991506,2.9890802373587455,-21.600000000000012,0
72,2.4,299.6907043457031,211.80296325683594,-12.0,0.18181818181818182,299.8038635253906,211.7563934326172,0,0.7486091382575779,-1.4174268317945007,-12.8,2.161237127130672,-2.1155506480823867,3.0243181817212696,-19.199999999999967,0
73,2.433333333333333,300.1815490722656,211.3323516845703,-14.0,0.18181818181818182,300.21918334960935,211.37505493164062,0,0.8241218335700751,-1.4867611046993332,-13.2,2.346593128551151,-2.047814941406218,3.1144895802057246,-16.800000000000033,0
74,2.466666666666667,300.7018127441406,210.90908813476562,-14.0,0.18181818181818182,300.66087036132814,211.0136260986328,0,0.9044285629734858,-1.5524754379734844,-13.6,2.5284801136363795,-1.928609952059647,3.1800547215791983,-14.400000000000023,0
75,2.5,301.1272277832031,210.6415252685547,-14.0,0.18181818181818182,301.1642639160156,210.67422180175782,0,0.9959546638257564,-1.6141853101325694,-14.0,2.6900190873579337,-1.7444524591619743,3.2061374070096047,-11.999999999999979,0
76,2.533333333333333,301.6030578613281,210.3822021484375,-14.0,0.18181818181818182,301.7036071777344,210.40064697265626,0,1.0940170750473541,-1.6639261881510379,-14.4,2.8841641512784504,-1.5864024769176237,3.2916676123646074,-11.999999999999979,0
77,2.566666666666667,302.2076721191406,210.10594177246094,-14.0,0.18181818181818182,302.26971435546875,210.15731201171874,0,1.1969456528172344,-1.7081689083214968,-14.8,3.0702259410511514,-1.4233953302556601,3.3841308478392276,-12.00000000000001,0
78,2.6,302.8782653808594,209.9644775390625,-16.0,0.18181818181818182,302.8630004882813,209.9208526611328,0,1.3048158587831509,-1.7511615175189377,-15.2,3.200217507102284,-1.2740012428977547,3.4444841790417593,-12.00000000000001,0
79,2.6333333333333333,303.5323486328125,209.69241333007812,-16.0,0.18181818181818182,303.475244140625,209.70884704589844,0,1.4161328864820106,-1.7897079930160942,-15.6,3.2302734374999695,-1.292970969460225,3.4794310467208263,-9.6,0
80,2.6666666666666665,304.0936584472656,209.459228515625,-16.0,0.18181818181818182,304.09779663085936,209.50638732910156,0,1.5293242483428031,-1.8265188506155283,-16.0,3.2370982776988804,-1.357224343039747,3.5101087129632793,-9.600000000000021,0
81,2.7,304.6642761230469,209.32217407226562,-16.0,0.18181818181818182,304.66469116210936,209.21542358398438,0,1.6323959812973499,-1.8794213497277426,-16.0,3.217369495738583,-1.408660333806808,3.512234389694095,-12.000000000000043,0
82,2.7333333333333334,305.3204345703125,209.09364318847656,-16.0,0.18181818181818182,305.2370544433594,208.91318969726564,0,1.7364620324337139,-1.9343729654947879,-16.4,3.211183860085188,-1.5207907936789709,3.5530981440723424,-12.000000000000053,0
83,2.7666666666666666,305.7127380371094,208.50965881347656,-16.0,0.18181818181818182,305.812255859375,208.62958068847655,0,1.8410441080729143,-1.9859382398200722,-17.2,3.2226695667613625,-1.6625377308238822,3.6262419724754844,-14.399999999999977,0
84,2.8,306.3941650390625,208.18124389648438,-18.0,0.18181818181818182,306.4188293457031,208.31478881835938,0,1.9513301964962082,-2.0431731252959224,-17.6,3.3423406427556612,-1.6466008966619523,3.7259274664309117,-19.2,0
85,2.8333333333333335,306.96966552734375,208.0411834716797,-20.0,0.18181818181818182,307.0519104003906,207.98239440917968,0,2.066435842803031,-2.103608472419509,-18.4,3.475481622869328,-1.5958540482954653,3.824359116814665,-19.200000000000024,0
86,2.8666666666666667,307.6971435546875,207.7482147216797,-18.0,0.18181818181818182,307.72850341796874,207.70603942871094,0,2.1894527550899596,-2.1538548325047344,-19.2,3.6142356178977657,-1.5842551491477372,3.9462087475552994,-14.4,0
87,2.9,308.48583984375,207.43167114257812,-20.0,0.18181818181818182,308.42291259765625,207.45032348632813,0,2.3157089695786013,-2.2003486402106986,-19.6,3.7328613281250194,-1.4862104936079532,4.017844612017951,7.199999999999851,0
88,2.933333333333333,309.095703125,207.1278839111328,-20.0,0.18181818181818182,309.12530517578125,207.1773468017578,0,2.4434167110558747,-2.2499807646780283,-19.6,3.7941583806818535,-1.3328813032670026,4.02146868523144,33.59999999999985,0
89,2.966666666666667,309.8662109375,206.9026641845703,-20.0,0.18181818181818182,309.8406188964844,206.95242919921876,0,2.5734737511837125,-2.290874874230582,-16.4,3.8458607066761523,-1.1964843749999838,4.0276816451619775,64.79999999999998,0
90,3.0,310.48162841796875,206.67630004882812,-20.0,0.18181818181818182,310.52988891601564,206.76058654785157,0,2.698795572916673,-2.3257553562973428,-12.8,3.863478781960204,-1.0625377308238328,4.006925845093837,93.59999999999975,0
91,3.033333333333333,311.2737121582031,206.62362670898438,-2.0,0.18181818181818182,311.2538757324219,206.60926208496093,0,2.8304295395359844,-2.3532688950047316,-8.4,3.8825750177556344,-0.8458240855823626,3.9736390314485543,122.39999999999986,0
92,3.066666666666667,311.93218994140625,206.4724578857422,-2.0,0.18181818181818182,311.9644348144531,206.47633056640626,0,2.959622099905303,-2.377438262014671,-4.0,3.880144708806828,-0.6813587535511663,3.93951427365385,110.40000000000002,0
93,3.1,312.71563720703125,206.3712615966797,2.0,0.18181818181818182,312.6843322753906,206.40200805664062,0,3.0905125473484816,-2.3909514456084224,0.8,3.9440118963067947,-0.5352372602983024,3.9801644140689905,98.4,0
94,3.1333333333333333,313.41900634765625,206.23800659179688,2.0,0.18181818181818182,313.3974182128906,206.32785034179688,0,3.22016453598485,-2.4044346664891094,2.0,3.9728027343750014,-0.4212724165482757,3.9950759711427155,76.79999999999986,0
95,3.1666666666666665,314.08111572265625,206.3046875,4.0,0.18181818181818182,314.1452331542969,206.26995239257812,0,3.3561308889678045,-2.41496156634706,3.6,4.025523792613644,-0.2905151367187674,4.035993167680201,57.600000000000136,0
96,3.2,314.8391418457031,206.25283813476562,4.0,0.18181818181818182,314.89561157226564,206.223095703125,0,3.492563328598486,-2.4234809644294444,4.4,4.098672762784151,-0.20167569247159634,4.103631501648578,26.400000000000027,0
97,3.2333333333333334,315.6712646484375,206.18296813964844,6.0,0.18181818181818182,315.6544982910156,206.21002502441405,0,3.6305427320075765,-2.425857451467799,5.6,4.188807262073855,-0.0534235174005739,4.189147926609195,16.799999999999994,0
98,3.2666666666666666,316.467529296875,206.13697814941406,6.0,0.18181818181818182,316.4414489746094,206.217138671875,0,3.773624674479173,-2.424564061020355,5.2,4.238685191761369,0.1386174982244336,4.240951186428713,2.400000000000008,0
99,3.3,317.21343994140625,206.1726531982422,8.0,0.18181818181818182,317.237158203125,206.27887878417968,0,3.918299079663825,-2.413338586055872,4.8,4.2862060546874865,0.35082674893463617,4.300539704619377,-11.999999999999982,0
100,3.3333333333333335,318.015869140625,206.3402557373047,2.0,0.18181818181818182,318.03069458007815,206.3970184326172,0,4.062578420928034,-2.391858649976321,4.0,4.354334605823856,0.5520996093749917,4.389196263343348,-31.200000000000045,0
101,3.3666666666666667,318.81768798828125,206.56153869628906,2.0,0.18181818181818182,318.8246337890625,206.54468688964843,0,4.206931004379733,-2.365009839607005,2.4,4.407268732244293,0.7357211026278216,4.468255053045889,-33.60000000000006,0
102,3.4,319.6389465332031,206.77366638183594,2.0,0.18181818181818182,319.6459716796875,206.71611633300782,0,4.356265166311552,-2.3338408499053003,0.4,4.445887340198885,0.8472622958096696,4.52589964975378,-31.200000000000045,0
103,3.433333333333333,320.4372253417969,206.8753204345703,-2.0,0.18181818181818182,320.4814453125,206.89154968261718,0,4.5081694631865545,-2.3019438772490517,-0.4,4.448916903409074,0.8826815518465885,4.535635383869529,-26.40000000000009,0
104,3.466666666666667,321.32012939453125,207.02980041503906,-2.0,0.18181818181818182,321.31255493164065,207.05553588867187,0,4.659280303030307,-2.2721282034209267,-0.4,4.377519087357985,0.9004694158380753,4.469174255837789,-12.000000000000043,0
105,3.5,322.1932373046875,207.21742248535156,-2.0,0.18181818181818182,322.10886840820314,207.20614318847657,0,4.8040645714962125,-2.2447450580018895,-0.4,4.226666814630711,0.8795454545454631,4.31721120267611,4.799999999999953,0
106,3.533333333333333,322.9732360839844,207.3814697265625,2.0,0.18181818181818182,322.8373596191406,207.3701171875,0,4.936517518939397,-2.2149316036339926,0.4,3.9750865589488518,0.8792325106533937,4.071162359686198,14.399999999999986,0
107,3.566666666666667,323.6205139160156,207.52670288085938,2.0,0.18181818181818182,323.5204162597656,207.52236633300782,0,5.060709635416671,-2.1872499408143895,1.2,3.659093128551109,0.9210071910511755,3.77322365748148,14.399999999999986,0
108,3.6,324.0796813964844,207.6951904296875,2.0,0.18181818181818182,324.1252746582031,207.6975128173828,0,5.170683889678031,-2.155405125473486,2.0,3.349245383522773,1.0161388050426026,3.499997530022273,14.399999999999986,0
109,3.6333333333333333,324.73541259765625,207.79104614257812,2.0,0.18181818181818182,324.6667236328125,207.89979248046876,0,5.269129157788825,-2.1186270049123976,2.0,3.090300958806801,1.1443792169743978,3.2953852291113357,9.59999999999997,0
110,3.6666666666666665,325.217529296875,208.09315490722656,2.0,0.18181818181818182,325.17901000976565,208.13760375976562,0,5.362272135416674,-2.0753885904947893,2.0,2.8332075639204417,1.3394231622869348,3.133866542775352,4.800000000000017,0
111,3.7,325.68048095703125,208.3928680419922,2.0,0.18181818181818182,325.6701354980469,208.41913146972655,0,5.451567678740531,-2.024201734138259,2.0,2.6703369140625197,1.5158868963068257,3.070604552364189,0.0,0
112,3.7333333333333334,326.18194580078125,208.71575927734375,2.0,0.18181818181818182,326.1175231933594,208.7501708984375,0,5.532910896070078,-1.9640127470999005,2.0,2.5935391512783803,1.6571477716619274,3.0777563364142186,-4.800000000000017,0
113,3.7666666666666666,326.5353088378906,209.1028289794922,2.0,0.18181818181818182,326.5730834960938,209.08707580566406,0,5.615740042021784,-1.9027573094223484,2.0,2.533740234374927,1.7732000177556813,3.0925843364828483,-4.800000000000017,0
114,3.8,326.97235107421875,209.4462432861328,2.0,0.18181818181818182,327.04413452148435,209.4188446044922,0,5.701385683001888,-1.84243570963541,1.2,2.568963068181861,1.8821244673295627,3.184644996887872,-4.800000000000017,0
115,3.8333333333333335,327.4953308105469,209.77767944335938,2.0,0.18181818181818182,327.50160522460936,209.763037109375,0,5.784562174479163,-1.7798552542021753,1.2,2.6267578125000197,1.9519975142045372,3.272636689428049,-4.800000000000017,0
116,3.8666666666666667,328.0357360839844,210.0517120361328,-2.0,0.18181818181818182,328.0250183105469,210.1444122314453,0,5.879728190104174,-1.7105143229166657,1.2,2.673592862215915,2.086370294744344,3.39131829819666,-4.800000000000017,0
117,3.9,328.46929931640625,210.4367218017578,2.0,0.18181818181818182,328.5253845214844,210.539501953125,0,5.970703864820081,-1.6386798280658113,1.2,2.705659623579574,2.267132013494286,3.529940731128416,0.0,0
118,3.933333333333333,329.1523742675781,211.00970458984375,2.0,0.18181818181818182,329.023876953125,210.99958190917968,0,6.061338852391103,-1.5550289269649582,1.2,2.825170898437494,2.461649946732949,3.7471737437205186,-4.800000000000017,0
