frame,t_s,x_px_filt,y_px_filt,mm_per_px,x_mm,y_mm,angle_deg_raw,angle_deg_unwrapped,angular_vel_dps,vx_mm_s,vy_mm_s,speed_mm_s
29,0.9666666666666668,405.7458129882813,477.7845092773438,0.145985401459854,3.070283053690609,-14.73307294224056,92.19637229831086,-7.136816406250001,-35.43028381347655,8.88888724070015,-43.620002997812115,44.51647984631107
30,1.0,395.920458984375,477.597900390625,0.145985401459854,3.3344652267383292,-16.143155741650194,90.9872261801468,-8.374016418457032,-32.36604492187497,7.718070265172907,-43.093280378971386,43.77898379860805
31,1.0333333333333334,386.0181457519531,477.76829833984374,0.145985401459854,3.54910672186588,-17.57294154568089,89.97248466403353,-9.362783508300781,-27.274187622070276,6.406166213516187,-43.316155269703344,43.78730721229892
32,1.0666666666666669,376.02501220703124,478.28868408203124,0.145985401459854,3.715552886792854,-19.024256448732558,88.951187972139,-10.0476806640625,-21.17011047363281,5.107911215282732,-44.217171483488,44.51122342716942
33,1.1,365.7218078613281,479.18677978515626,0.145985401459854,3.8351081046102253,-20.52933628212625,88.69587333590853,-10.453513793945314,-14.020442504882784,3.8972274967948906,-45.39945349550354,45.566421407130086
34,1.1333333333333333,354.9954406738281,480.3855041503906,0.145985401459854,3.921601589571064,-22.102601522821885,88.77188651950227,-10.665168151855468,-8.639071655273444,2.9195211376884305,-46.53387965250489,46.625374627848494
35,1.1666666666666667,344.0676025390625,481.7853637695313,0.145985401459854,3.9840031428708116,-23.70973132423412,88.95806053073274,-10.710756835937499,-6.196783447265636,2.1610511148325493,-47.64161976066642,47.69060783153052
36,1.2,333.0726806640625,483.2708740234375,0.145985401459854,4.035693578147285,-25.3285881544317,88.91421287448274,-10.802628784179689,-6.764432373046875,1.5713204768479847,-48.468266388641666,48.49373046860072
37,1.2333333333333334,321.97557373046874,484.8544860839844,0.145985401459854,4.075728072598278,-26.96452640884362,88.72324455172884,-11.080477905273439,-9.264671630859386,0.9797131846334641,-48.75315320309674,48.762996064318756
38,1.2666666666666666,310.85301513671874,486.5727233886719,0.145985401459854,4.096994850751556,-28.607380680233184,88.23651359469758,-11.580919189453125,-13.41549316406253,0.23644640117298693,-48.83627853340796,48.836850921135685
39,1.3,299.9176330566406,488.4913696289062,0.145985401459854,4.084887120343308,-30.228127056671344,87.38264091403353,-12.209280090332033,-18.41093811035156,-0.8268540059459406,-48.9695374890509,48.97651773491772
40,1.3333333333333333,289.0365966796875,490.743798828125,0.145985401459854,4.023410876399643,-31.849111079802107,86.4558541098343,-12.946672363281252,-22.937896728515657,-2.1190809230027723,-48.97135826044287,49.01718508677217
41,1.3666666666666667,278.09248046875,493.4516845703125,0.145985401459854,3.8978845771562947,-33.490177735940186,85.77240837008821,-13.871118469238283,-26.812044067382857,-3.47029734234723,-48.69471018458405,48.818211392931396
42,1.4,267.23741149902344,496.4906005859375,0.145985401459854,3.722547918764483,-35.12641945225076,85.03628318698274,-14.903460693359378,-31.042490844726586,-4.763023879370837,-48.42577802214891,48.659453074668825
43,1.4333333333333331,256.6815704345703,499.67796020507814,0.145985401459854,3.518611960360352,-36.723165710997186,83.61428306491243,-16.049593200683596,-35.54815979003906,-5.879868351157586,-48.013683055030086,48.37237447485732
44,1.4666666666666666,246.2931701660156,503.00133056640624,0.145985401459854,3.2910498071148355,-38.29909006036282,82.22092979342806,-17.383028564453127,-37.78606018066404,-6.68610501070602,-47.19243507484077,47.663717107536314
45,1.5,236.0870849609375,506.43341064453125,0.145985401459854,3.043432817873378,-39.85139158897379,80.72519157321321,-18.8713656616211,-36.959113769531214,-7.337466305937747,-46.1620042836879,46.74151314707293
46,1.5333333333333334,226.2199279785156,509.89393920898436,0.145985401459854,2.7835337420386237,-41.355583581746984,79.10523155124056,-20.168795166015627,-31.931211547851497,-8.006038896208722,-45.15651836443249,45.860743666069524
47,1.5666666666666669,216.64808959960936,513.4716064453125,0.145985401459854,2.499636867774856,-42.82008683286542,77.5945977011429,-21.063312988281258,-21.52838195800775,-8.711567096248913,-44.12093959479702,44.972755219134335
48,1.6,207.35064392089845,517.2218078613281,0.145985401459854,2.184272144325563,-44.24925210506928,77.12713554293978,-21.371461791992193,-5.9051385498046525,-9.323843043648745,-43.07994843867082,44.0773865670497
49,1.6333333333333333,198.26150207519532,521.1439453125,0.145985401459854,1.8391219577400166,-45.652579992829,77.74834068209992,-20.971092224121097,11.50057434082036,-9.780571194518263,-42.35534093306402,43.46992613804547
50,1.6666666666666667,189.34315490722656,525.0687744140625,0.145985401459854,1.4894589772652536,-47.03138299541893,79.18444755465853,-19.855555419921878,26.928782958984414,-9.89048606884245,-42.132858785831175,43.27816428806515
51,1.7,180.3781280517578,528.9066772460938,0.145985401459854,1.153438542952248,-48.41480707059098,81.10707939059603,-18.252032775878906,37.020051269531294,-9.602890116202552,-42.621768841840435,43.69016683180714
52,1.7333333333333334,171.07755126953126,532.5660766601562,0.145985401459854,0.8512225229677828,-49.842229963837276,83.17228172213899,-16.575182495117186,39.22644104003906,-8.839024197486241,-43.7420299559974,44.62615302079176
53,1.7666666666666666,161.17530212402343,536.084814453125,0.145985401459854,0.5837904582918059,-51.352880245376014,85.14474876315462,-15.201453247070313,33.136201171875015,-7.811855316002065,-45.255639915962455,45.9249172855151
54,1.8,150.68053588867187,539.35849609375,0.145985401459854,0.3659512581589759,-52.94291831882857,86.13259208590853,-14.433352050781252,19.309189453124986,-6.7414652432487,-46.74298396830339,47.226622829575675
55,1.8333333333333333,139.86394500732422,542.4127075195313,0.145985401459854,0.18748309126491058,-54.57398964807933,86.0530937948929,-14.332855224609379,1.7007128906249662,-5.849784152304286,-47.69494201838687,48.05234092909351
56,1.8666666666666667,129.02208404541017,545.3263671875,0.145985401459854,0.029861002410797255,-56.20530439864155,84.94758537204133,-15.033834533691408,-15.621569824218815,-5.202559315030667,-47.69692423035818,47.97982080482316
57,1.9,118.48123779296876,548.1616088867188,0.145985401459854,-0.12374150241626403,-57.79138696690175,83.67476585299836,-16.291730346679692,-28.60808898925785,-5.068163534672046,-46.919299978764805,47.192234447115325
58,1.9333333333333331,108.45450286865234,550.9519897460938,0.145985401459854,-0.2833027608799714,-59.30236761710237,81.63985221774446,-17.80504821777344,-36.39468200683592,-5.5075188787653495,-45.935862115742324,46.26484834641142
59,1.9666666666666663,98.80990295410156,553.9274658203125,0.145985401459854,-0.47874266428636325,-60.762801648622684,79.84311302096711,-19.201366882324216,-31.426818237304673,-6.442365182852927,-45.42423461493165,45.878809482173686
60,2.0,89.18358612060547,557.2906005859375,0.145985401459854,-0.7304367218626489,-62.22996666736972,78.48650443942415,-20.39863555908203,-15.566304931640662,-7.764119360869532,-45.67796548994063,46.333120774992445
61,2.033333333333333,79.09436569213867,561.1601928710937,0.145985401459854,-1.0438665280646902,-63.77601016779682,77.96599204928742,-20.271637573242185,-3.2602075195312707,-7.971343165655294,-41.55616120085605,42.313790253487966
62,2.066666666666667,68.51750106811524,565.5315673828125,0.145985401459854,-1.417761395894523,-65.4043812152252,77.68842246920931,-18.886114501953124,11.535712890624996,-8.100284711020336,-38.04098171051021,38.893841439217105
63,2.1,63.17078113555908,567.7767028808594,0.145985401459854,-1.6118599551558574,-66.22839448391173,77.96269958407747,-18.348416137695313,23.399156188964774,-8.237650456953297,-36.547489497535075,37.46435470715303
64,2.1333333333333333,57.50839106241862,570.2333780924479,0.145985401459854,-1.8287901161230895,-67.10296526704107,78.2689390300817,-17.278748067220054,29.928895060221226,-7.849235880583971,-33.26955099244242,34.18294204932883
